sponsor_ref,global_id
1508658,03446612
1508662,03446613
1508666,03446614
1508671,03446615
1508677,03446616
1508681,03446617
1508681,03446617
1508681,03446617
1508695,03446620
1508699,03446621
1508703,03446622
1508703,03446622
1508716,03446625
1508716,03446625
1508228,03446626
1508243,03446628
1508256,03446631
1508264,03446633
1508286,03446638
1508286,03446638
1508291,03446639
1508295,03446640
1508295,03446640
1508299,03446641
1508309,03446643
1508315,03446644
1508319,03446645
1508319,03446645
1508327,03446647
1508331,03446648
1508335,03446649
1508342,03446650
1508350,03446652
1508355,03446653
1508364,03446655
1508364,03446655
1508368,03446656
1508368,03446656
1508376,03446658
1508380,03446659
1508405,03446664
1508409,03446665
1508418,03446667
1508434,03446671
1508438,03446672
1508447,03446674
1508447,03446674
1508466,03446677
1508470,03446678
1508474,03446679
1508482,03446681
1508494,03446684
1508494,03446684
1508498,03446685
1508502,03446686
1508507,03446687
1508521,03446689
1508542,03446692
1508542,03446692
1508542,03446692
1508542,03446692
1508548,03446693
1508554,03446694
1508565,03446696
1508573,03446698
1508589,03446700
1508594,03446701
1508605,03446703
1508610,03446704
1508621,03446706
1508632,03446708
1508632,03446708
1508637,03446709
1508641,03447510
1508650,03447512
1508656,03447513
1508656,03447513
1508660,03447514
1508664,03447515
1508668,03447516
1508675,03447517
1508679,03447518
1508679,03447518
1508683,03447519
1508683,03447519
1508688,03447520
1508188,03447521
1508188,03447521
1508196,03447523
1508205,03447525
1508210,03447526
1508218,03447527
1508227,03447528
1508242,03447530
1508251,03447532
1508255,03447533
1508259,03447534
1508277,03447538
1508285,03447540
1508290,03447541
1508294,03447542
1508298,03447543
1508298,03447543
1508302,03447544
1508308,03447545
1508326,03447549
1508330,03447550
1508341,03447552
1508345,03447553
1508354,03447555
1508358,03447556
1508363,03447557
1508375,03447560
1508379,03447561
1508384,03447562
1508384,03447562
1508408,03447567
1508412,03447568
1508417,03447569
1508433,03447573
1508441,03447575
1508461,03447578
1508465,03447579
1508469,03447580
1508473,03447581
1508477,03447582
1508481,03447583
1508489,03447585
1508489,03447585
1508493,03447586
1508501,03447588
1508506,03447589
1508524,03447592
1508531,03447593
1508536,03447594
1508547,03447595
1508586,03447602
1508593,03447603
1508604,03447605
1508604,03447605
1508604,03447605
1508614,03447607
1508620,03447608
1508625,03447609
1508625,03447609
1508630,03447610
1508640,03447612
1508649,03447614
1508653,03447615
1508659,03447616
1508663,03447617
1508667,03447618
1508667,03447618
1508721,03447620
1508726,03447621
1508736,03447623
1508736,03447623
1508740,03447624
1508740,03447624
1508744,03447625
1508748,03447626
1508752,03447627
1508760,03447629
1508764,03447630
1508774,03447632
1508782,03447634
1508782,03447634
1508791,03447636
1508799,03447638
1508803,03447639
1508807,03447640
1508811,03447641
1508815,03447642
1508824,03447644
1508824,03447644
1508833,03447646
1508837,03447647
1508837,03447647
1508841,03447648
1508857,03447652
1508857,03447652
1508865,03447654
1508873,03447656
1508888,03447659
1508892,03447660
1508896,03447661
1508901,03447662
1508901,03447662
1508905,03447663
1508909,03447664
1508909,03447664
1508913,03447665
1508919,03447666
1508928,03447668
1508928,03447668
1508932,03447669
1508932,03447669
1508949,03447673
1508953,03447674
1508961,03447675
1508966,03447676
1508966,03447676
1508966,03447676
1508971,03447677
1508981,03447679
1508986,03447680
1509005,03447684
1509017,03447687
1509017,03447687
1509021,03447688
1509021,03447688
1509021,03447688
1509025,03447689
1509025,03447689
1509025,03447689
1509032,03447690
1509037,03447691
1509051,03447694
1509059,03447695
1509059,03447695
1509065,03447696
1509065,03447696
1509069,03447697
1509086,03447700
1509091,03447701
1509095,03447702
1509105,03447704
1509109,03447705
1509114,03447706
1509120,03447707
1509126,03447708
1509135,03448444
1509154,03448448
1509159,03448449
1509159,03448449
1509166,03448450
1509166,03448450
1509175,03448451
1509179,03448452
1508678,03448453
1508678,03448453
1508682,03448454
1508691,03448456
1508691,03448456
1508691,03448456
1508700,03448458
1508704,03448459
1508708,03448460
1508728,03448464
1508737,03448466
1508741,03448467
1508745,03448468
1508749,03448469
1508753,03448470
1508757,03448471
1508765,03448473
1508770,03448474
1508775,03448475
1508783,03448477
1508792,03448479
1508800,03448481
1508804,03448482
1508812,03448484
1508816,03448485
1508820,03448486
1508820,03448486
1508825,03448487
1508838,03448490
1508846,03448492
1508850,03448493
1508854,03448494
1508858,03448495
1508866,03448497
1508870,03448498
1508870,03448498
1508875,03448499
1508881,03448500
1508885,03448501
1508889,03448502
1508893,03448503
1508893,03448503
1508898,03448504
1508902,03448505
1508902,03448505
1508915,03448508
1508929,03448511
1508946,03448515
1508946,03448515
1508950,03448516
1508954,03448517
1508962,03448518
1508977,03448521
1508977,03448521
1508988,03448523
1508996,03448525
1509006,03448527
1509018,03448530
1509022,03448531
1509022,03448531
1509033,03448533
1509033,03448533
1509042,03448535
1509055,03448537
1509060,03448538
1509075,03448541
1509087,03448543
1509092,03448544
1509092,03448544
1509092,03448544
1509100,03448546
1509106,03448547
1509111,03448548
1509117,03448549
1509117,03448549
1509121,03448550
1508692,03448551
1508697,03448552
1508701,03448553
1508705,03448554
1508710,03448555
1508714,03448556
1508719,03448557
1508724,03448558
1508724,03448558
1508730,03448559
1508734,03448560
1508734,03448560
1508734,03448560
1508734,03448560
1508738,03448561
1508742,03448562
1508754,03448565
1508758,03448566
1508771,03448569
1508780,03448571
1508785,03448572
1508789,03448573
1508801,03448576
1508805,03448577
1508813,03448579
1508813,03448579
1508817,03448580
1508821,03448581
1508827,03448582
1508831,03448583
1508839,03448585
1508843,03448586
1508847,03448587
1508851,03448588
1508855,03448589
1508859,03448590
1508871,03448593
1508876,03448594
1508882,03448595
1508894,03448598
1508899,03448599
1508903,03448600
1508907,03448601
1508911,03448602
1508916,03448603
1508921,03448604
1508921,03448604
1508921,03448604
1508934,03448607
1508939,03448608
1508943,03448609
1508947,03448610
1508951,03448611
1508955,03448612
1508969,03448614
1508969,03448614
1508969,03448614
1508973,03448615
1508978,03448616
1508989,03448618
1508993,03448619
1509007,03448622
1509011,03448623
1509011,03448623
1509015,03448624
1509023,03448626
1509028,03448627
1509043,03448630
1509049,03448631
1509056,03448632
1509071,03448635
1509077,03448636
1509083,03448637
1509088,03448638
1509088,03448638
1509093,03448639
1509097,03448640
1509101,03448641
1509107,03448642
1509107,03448642
1509112,03448643
1509123,03448845
1509128,03448846
1509188,03448848
1509192,03448849
1509197,03448850
1509203,03448851
1509219,03448855
1509219,03448855
1509219,03448855
1509223,03448856
1509230,03448857
1509234,03448858
1509238,03448859
1509238,03448859
1509242,03448860
1509247,03448861
1509251,03448862
1509256,03448863
1509256,03448863
1509256,03448863
1509256,03448863
1509260,03448864
1509264,03448865
1509272,03448867
1509287,03448870
1509291,03448871
1509302,03448873
1509306,03448874
1509318,03448877
1509328,03448879
1509333,03448880
1509337,03448881
1509342,03448882
1509346,03448883
1509346,03448883
1509354,03448885
1509354,03448885
1509359,03448886
1509364,03448887
1509368,03448888
1509372,03448889
1509376,03448890
1509384,03448891
1509388,03448892
1509392,03448893
1509400,03448894
1509413,03448897
1509428,03448899
1509445,03448903
1509445,03448903
1509449,03448904
1509472,03448907
1509489,03448909
1509500,03448910
1509504,03448911
1509508,03448912
1509516,03448914
1509520,03448915
1509520,03448915
1509520,03448915
1509520,03448915
1509520,03448915
1509535,03448917
1509546,03448919
1509551,03448920
1509551,03448920
1509551,03448920
1509555,03448921
1509559,03448922
1509559,03448922
1509559,03448922
1509569,03448923
1509575,03448924
1509585,03448925
1509589,03448926
1509596,03448927
1509605,03448928
1509616,03448930
1509616,03448930
1509620,03448931
1509627,03448932
1509634,03448933
1509647,03448935
1509651,03448936
1509655,03448937
1509660,03448938
1509669,03448940
1509675,03448941
1509689,03448943
1509693,03448944
1509693,03448944
1509127,03448945
1509131,03448946
1509136,03448947
1509140,03448948
1509145,03448949
1509155,03448951
1509167,03448953
1509176,03448954
1509176,03448954
1509180,03448955
1509184,03448956
1509198,03448959
1509208,03448961
1509216,03448963
1509216,03448963
1509220,03448964
1509220,03448964
1509220,03448964
1509231,03448966
1509235,03448967
1509235,03448967
1509239,03448968
1509244,03448969
1509244,03448969
1509248,03448970
1509252,03448971
1509252,03448971
1509257,03448972
1509265,03448974
1509269,03448975
1509273,03448976
1509297,03448981
1509303,03448982
1509307,03448983
1509315,03448985
1509321,03448986
1509325,03448987
1509347,03448992
1509351,03448993
1509365,03448996
1509365,03448996
1509373,03448998
1509377,03448999
1509385,03449000
1509385,03449000
1509389,03449001
1509389,03449001
1509389,03449001
1509389,03449001
1509389,03449001
1509393,03449002
1509401,03449003
1509406,03449004
1509410,03449005
1509410,03449005
1509410,03449005
1509414,03449006
1509419,03449007
1509429,03449008
1509446,03449012
1509452,03449013
1509459,03449014
1509473,03449016
1509497,03449018
1509501,03449019
1509505,03449020
1509505,03449020
1509509,03449021
1509513,03449022
1509517,03449023
1509525,03449025
1509536,03449026
1509540,03449027
1509540,03449027
1509540,03449027
1509540,03449027
1509547,03449028
1509552,03449029
1509556,03449030
1509571,03449032
1509586,03449034
1509586,03449034
1509586,03449034
1509586,03449034
1509586,03449034
1509586,03449034
1509586,03449034
1509586,03449034
1509586,03449034
1509586,03449034
1509590,03449035
1509597,03449036
1509606,03449037
1509613,03449038
1509621,03449040
1509630,03449041
1509635,03449042
1509641,03449043
1509652,03449245
1509657,03449246
1509661,03449247
1509661,03449247
1509670,03449249
1509676,03449250
1509682,03449251
1509690,03449252
1509690,03449252
1509694,03449253
1509710,03449255
1509719,03449257
1509719,03449257
1509725,03449258
1509734,03449259
1509739,03449260
1509746,03449261
1509751,03449262
1509751,03449262
1509755,03449263
1509761,03449264
1509766,03449265
1509776,03449267
1509780,03449268
1509784,03449269
1509791,03449270
1509795,03449271
1509799,03449272
1509803,03449273
1509807,03449274
1509811,03449275
1509820,03449277
1509820,03449277
1509824,03449278
1509829,03449279
1509834,03449280
1509841,03449281
1509845,03449282
1509845,03449282
1509849,03449283
1509853,03449284
1509853,03449284
1509858,03449285
1509862,03449286
1509870,03449287
1509870,03449287
1509878,03449288
1509890,03449289
1509897,03449290
1509905,03449291
1509905,03449291
1509919,03449293
1509919,03449293
1509925,03449294
1509929,03449295
1509934,03449296
1509947,03449297
1509951,03449298
1509961,03449300
1509966,03449301
1509971,03449302
1509976,03449303
1509980,03449304
1509980,03449304
1509988,03449306
1509988,03449306
1509996,03449307
1510002,03449308
1510015,03449310
1510031,03449312
1510057,03449314
1510063,03449315
1510077,03449317
1510082,03449318
1510082,03449318
1510092,03449320
1510096,03449321
1510100,03449322
1510108,03449323
1510113,03449324
1510124,03449325
1510130,03449326
1510135,03449327
1510141,03449328
1510153,03449329
1510153,03449329
1510157,03449330
1510163,03449331
1510167,03449332
1510173,03449333
1510193,03449335
1510193,03449335
1510198,03449336
1510204,03449337
1510211,03449338
1510217,03449339
1510225,03449340
1510234,03449341
1510242,03449342
1509133,03449343
1509137,03449344
1509141,03449345
1509146,03449346
1509146,03449346
1509150,03449347
1509177,03449351
1509181,03449352
1509190,03449354
1509199,03449356
1509199,03449356
1509199,03449356
1509199,03449356
1509199,03449356
1509199,03449356
1509199,03449356
1509209,03449358
1509213,03449359
1509213,03449359
1509217,03449360
1509232,03449363
1509232,03449363
1509240,03449365
1509245,03449366
1509249,03449367
1509254,03449368
1509262,03449370
1509262,03449370
1509266,03449371
1509270,03449372
1509274,03449373
1509278,03449374
1509289,03449376
1509294,03449377
1509308,03449380
1509308,03449380
1509312,03449381
1509322,03449383
1509326,03449384
1509330,03449385
1509344,03449388
1509348,03449389
1509352,03449390
1509356,03449391
1509366,03449393
1509370,03449394
1509374,03449395
1509382,03449396
1509382,03449396
1509382,03449396
1509386,03449397
1509396,03449399
1509402,03449400
1509407,03449401
1509411,03449402
1509420,03449404
1509430,03449405
1509430,03449405
1509438,03449407
1509442,03449408
1509447,03449409
1509453,03449410
1509453,03449410
1509453,03449410
1509453,03449410
1509453,03449410
1509453,03449410
1509453,03449410
1509453,03449410
1509453,03449410
1509453,03449410
1509453,03449410
1509453,03449410
1509464,03449412
1509506,03449417
1509510,03449418
1509514,03449419
1509518,03449420
1509522,03449421
1509541,03449424
1509549,03449425
1509553,03449426
1509557,03449427
1509557,03449427
1509566,03449428
1509572,03449429
1509583,03449430
1509591,03449432
1509608,03449434
1509614,03449435
1509632,03449438
1509636,03449439
1509649,03449441
1509709,03449443
1510716,06370381
1512267,06370397
1512752,06370401
1513231,06370402
1513341,06370403
1513361,06370404
1513388,06370405
1513388,06370405
1513413,06370406
1513418,06370407
1513424,06370408
1513432,06370409
1513440,06370410
1513452,06370411
1513465,06370412
1513473,06370413
1513479,06370414
1513487,06370415
1513492,06370416
1513501,06370417
1513510,06370418
1513524,06370419
1513536,06370420
1513548,06370421
1513575,06370422
1513602,06370423
1513642,06370425
1513348,06370427
1513356,06370428
1513366,06370429
1513378,06370430
1513386,06370431
1513450,06370432
1513450,06370432
1513450,06370432
1513454,06370433
1513469,06370434
1513475,06370435
1513483,06370436
1513490,06370437
1513499,06370438
1513508,06370439
1513513,06370440
1513533,06370441
1513560,06370443
1513578,06370444
1513604,06370445
1513638,06370446
1513355,06370648
1513377,06370649
1513420,06370650
1513429,06370651
1513433,06370652
1513441,06370653
1513453,06370654
1513453,06370654
1513460,06370655
1513467,06370656
1513474,06370657
1513482,06370658
1513498,06370659
1513506,06370660
1513511,06370661
1513526,06370662
1513538,06370663
1513549,06370664
1513576,06370665
1513603,06370666
1513648,06370668
1513703,06370669
1513037,06370677
1513154,06370678
1513226,06370679
1513293,06370680
1513383,06370682
1513431,06370684
1513438,06370685
1513455,06370686
1513464,06370687
1513471,06370688
1513486,06370689
1513491,06370690
1513500,06370691
1513509,06370692
1513509,06370692
1513535,06370694
1513545,06370695
1513572,06370696
1513589,06370697
1513605,06370698
1513640,06370699
1513698,06370700
1513443,06400522
1513550,06400523
1513577,06400524
1513609,06400525
1513611,06400526
1513611,06400526
1513615,06400527
1513624,06400528
1513626,06400529
1513644,06400530
1513645,06400531
1513674,06400534
1513668,06400532
1513673,06400533
1513689,06400535
1513705,06400536
1513709,06400537
1513736,06400538
1513748,06400539
1513183,06403136
1510144,06403135
1513485,06403137
1513616,06403138
1513631,06403139
1513653,06403140
1513704,06403141
1513713,06403142
1513848,06403143
1513613,06405734
1513614,06405735
1513619,06405736
1513627,06405737
1513629,06405738
1513666,06405742
1513630,06405739
1513632,06405740
1513654,06405741
1513667,06405743
1513667,06405743
1513685,06405744
1513688,06405745
1513710,06405746
1513734,06405747
1513767,06405748
1513767,06405748
1513767,06405748
1513767,06405748
1513781,06405749
1513783,06405750
1513784,06405751
1513800,06405752
1513844,06405754
1513735,06408391
1513234,06411600
1513646,06411601
1513768,06411602
1513797,06411603
1513832,06411604
1513832,06411604
1513832,06411604
1513842,06411605
1513851,06411606
1513855,06411607
1513870,06411608
1512004,06417172
1513711,06417174
1513899,06417175
1513903,06417176
1513931,06417177
1513839,06418617
1513839,06418617
1513661,06418618
1513909,06418619
1513607,06423620
1513785,06423621
1513834,06423622
1513840,06423623
1513919,06423624
1513861,06425035
1513917,06425036
1513687,06428275
1513816,06428276
1513821,06428277
1513831,06428278
1513846,06428279
1513853,06428280
1513859,06428281
1513866,06428282
1513879,06428283
1513898,06428284
1513910,06428285
1513910,06428285
1511498,06428357
1513468,06428358
1513817,06428359
1513830,06428360
1513841,06428361
1513849,06428362
1513852,06428363
1513886,06428364
1513887,06428365
1513900,06428366
1513904,06428367
1513905,06428368
1513652,06429403
1513907,06429404
1513913,06429405
1513980,06429406
1513862,06434908
1513882,06434909
1513918,06434910
1513921,06434911
1513938,06434912
1513940,06434913
1513943,06434914
1513944,06434915
1513975,06434916
1513997,06434917
1513883,06437205
1513888,06437206
1514061,06437207
1513836,06439687
1513963,06439688
1514054,06440268
1512927,06441253
1512927,06441253
1513628,06441254
1513829,06441255
1513959,06441256
1513962,06441257
1513966,06441258
1513969,06441259
1513976,06441260
1513979,06441261
1513979,06441261
1513982,06441262
1513982,06441262
1513985,06441263
1514055,06441264
1514055,06441264
1513847,06444214
1513854,06444215
1514057,06444217
1514065,06444218
1514065,06444218
1513884,06445324
1513941,06445325
1513960,06445326
1513742,06448189
1513933,06448190
1513973,06448191
1513973,06448191
1513990,06448192
1513999,06448193
1514015,06448194
1514028,06448195
1513885,06450828
1514045,06450829
1514053,06450830
1514063,06450831
1514078,06450832
1514080,06450833
1514085,06450834
1513872,06453685
1513880,06453686
1513146,06459741
1513863,06459742
1514084,06462385
1514130,06467198
1514137,06467199
1514137,06467199
1513478,06469166
1513544,06469167
1513669,06469168
1514069,06469169
1514069,06469169
1514069,06469169
1514069,06469169
1514069,06469169
1514069,06469169
1514075,06469170
1514091,06469171
1514100,06469172
1514107,06469173
1513686,06469175
1513686,06469175
1513967,06469176
1514047,06469177
1514062,06469178
1514066,06469179
1514066,06469179
1514108,06469180
1514108,06469180
1514074,06470836
1514074,06470836
1514081,06470837
1514123,06470838
1514132,06470839
1503998,06473305
1514059,06473306
1513258,06476444
1513706,06476446
1513744,06476447
1513865,06476448
1513971,06476449
1513978,06476450
1513978,06476450
1514001,06476452
1514052,06476453
1514090,06476454
1514096,06476455
1514111,06476456
1514133,06476457
1514138,06476458
1514141,06476459
1513283,06476524
1513283,06476524
1513283,06476524
1514120,06477050
1514122,06477051
1514136,06477052
1514146,06477053
1514160,06477054
1514160,06477054
1514160,06477054
1504389,06478963
1504389,06478963
1514152,06478965
1514156,06478966
1514118,06482086
1514154,06482088
1514154,06482088
1514167,06482089
1513495,06482873
1513495,06482873
1513981,06482874
1514098,06484748
1513987,06484886
1513805,06488808
1513958,06488809
1513958,06488809
1514110,06488810
1514113,06488811
1514126,06488812
1514128,06488813
1514155,06488814
1514164,06488815
1514164,06488815
1514174,06488816
1514177,06488818
1513916,06491481
1514153,06491482
1514208,06493220
1514036,06493375
1514036,06493375
1514203,06494287
1507005,06494279
1513746,06494280
1514129,06494281
1514150,06494282
1514165,06494283
1514181,06494284
1514188,06494285
1514197,06494286
1514002,06497053
1514176,06497054
1514190,06497055
1514163,06504193
1513983,06508593
1514114,06508594
1514170,06508595
1514119,06508696
1514151,06510330
1514166,06510353
1514115,06510723
1514131,06514109
1514139,06514110
1514186,06514111
1514186,06514111
1514186,06514111
1514168,06517464
1514206,06517465
1514211,06526849
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514033,06529868
1514173,06529870
1514189,06529871
1514207,06529872
1514213,06529873
1503999,06534978
1509484,06534979
1513860,06534980
1514202,06534981
1514222,06534983
1514229,06534984
1514192,06539767
1514193,06539768
1514223,06539769
1514223,06539769
1514224,06539770
1514244,06539771
1514244,06539771
1514248,06539773
1514249,06539774
1514251,06539775
1514252,06539776
1514255,06539777
1514247,06540020
1514259,06540021
1514199,06544780
1512832,06544777
1514157,06544778
1514198,06544779
1514204,06544781
1514254,06544782
1514283,06550585
1514179,06556653
1514228,06556654
1514293,06556655
1514257,06558666
1514260,06558667
1514159,06563755
1514234,06563756
1514250,06563757
1514258,06563758
1514264,06563759
1513778,06568525
1514278,06568530
1514300,06572460
1513920,06572458
1514253,06572459
1514309,06572461
1514245,06577251
1514191,06579283
1514262,06579284
1514322,06579286
1514335,06579287
1514336,06579288
1514333,06579958
1514277,06580011
1514303,06580012
1514338,06580013
1514241,06585674
1514318,06593562
1514345,06594473
1514145,06596003
1514180,06596004
1514265,06596005
1514266,06596006
1514307,06596007
1514321,06596008
1514326,06596009
1514340,06596010
1514330,06596250
1514348,06596251
1514317,06600257
1514332,06600258
1514282,06602101
1514319,06602102
1514344,06602103
1514356,06602104
1514383,06602105
1512479,06608225
1512479,06608225
1513005,06608226
1514370,06608227
1514381,06608228
1514382,06608229
1514215,06614546
1513961,06620392
1514334,06620393
1514353,06620394
1514362,06620395
1514380,06620396
1514386,06620397
1514394,06620398
1514405,06620399
1514412,06620400
1514413,06620401
1514415,06627041
1510306,06627030
1514298,06627031
1514316,06627032
1514337,06627033
1514339,06627034
1514361,06627035
1514363,06627036
1514379,06627037
1514393,06627038
1514397,06627039
1514416,06627042
1514423,06627043
1514424,06627044
1514425,06627045
1514427,06627046
1514427,06627046
1514431,06627047
1514433,06627048
1514437,06627049
1514438,06627050
1514441,06627051
1514447,06627052
1514453,06627053
1514469,06627054
1514479,06627055
1514480,06627056
1514451,06627634
1514279,06631093
1514476,06631094
1514478,06640785
1514490,06640786
1514524,06640787
1514391,06646088
1514493,06646089
1514505,06646090
1514506,06646091
1514187,06646414
1514504,06646415
1514184,06661070
1514184,06661070
1514305,06661073
1514305,06661073
1514305,06661073
1514440,06661075
1514443,06661076
1514477,06661078
1514477,06661078
1514495,06661079
1514495,06661079
1514498,06661081
1514498,06661081
1514529,06661082
1514557,06661083
1514454,06661140
1514461,06661141
1514331,06665757
1514462,06665758
1514496,06665759
1514497,06665760
1514539,06665761
1514540,06665762
1514588,06665763
1514455,06666231
1514456,06666232
1514458,06666233
1514593,06666235
1514615,06666236
1514616,06666237
1514617,06666238
1514620,06666239
1514622,06666240
1514626,06666241
1514628,06666242
1514630,06666243
1514637,06666245
1514641,06666246
1514649,06666249
1514650,06666250
1514651,06666251
1514652,06666252
1514653,06666253
1514657,06666255
1514654,06666254
1514659,06666256
1514667,06666257
1514668,06666258
1514672,06666259
1514680,06666260
1514681,06666261
1514686,06666262
1514687,06666263
1514694,06666265
1514697,06666266
1514700,06666267
1514702,06666268
1514714,06666269
1514723,06666270
1513998,06668190
1514528,06668191
1514645,06668193
1514736,06668195
1514745,06668196
1514759,06668197
1514816,06668198
1514435,06673425
1514502,06673426
1514520,06673427
1514755,06673428
1514760,06673429
1514783,06673430
1514785,06673431
1514786,06673432
1514787,06673433
1514789,06673434
1514792,06673435
1514798,06673436
1514800,06673437
1514802,06673439
1514803,06673440
1514808,06673442
1514811,06673444
1514814,06673445
1514817,06673446
1514819,06673448
1514826,06673449
1514859,06673450
1514916,06673452
1514956,06673453
1501680,06689483
1514525,06689485
1514584,06689486
1514656,06689487
1514955,06689488
1514436,06696205
1514503,06696206
1514503,06696206
1514559,06696207
1514582,06696208
1514596,06696209
1514421,06696219
1514460,06696220
1514460,06696220
1514521,06696222
1514565,06696224
1514567,06696225
1514851,06696226
1514492,06703870
1514492,06703870
1514575,06703872
1514691,06703873
1514695,06703874
1514698,06703875
1514706,06703876
1514709,06703877
1514887,06703878
1514395,06704780
1514632,06704781
1514643,06704783
1514729,06704784
1514730,06704785
1514780,06704787
1514827,06704789
1514846,06704790
1514856,06704791
1514861,06704792
1514889,06704793
1514898,06704794
1514899,06704795
1514912,06704796
1514929,06704797
1514965,06704799
1515002,06704800
1514666,06705026
1514867,06705027
1514690,06707756
1514713,06707757
1514731,06707758
1514750,06707759
1514767,06707762
1514775,06707763
1514799,06707764
1514901,06707766
1514968,06707767
1514934,06713004
1514291,06712983
1514291,06712983
1514434,06712984
1514442,06712985
1514457,06712986
1514590,06712987
1514768,06712994
1514655,06712989
1514655,06712989
1514655,06712989
1514735,06712990
1514763,06712991
1514764,06712992
1514765,06712993
1514771,06712995
1514796,06712996
1514858,06712997
1514886,06712998
1514891,06712999
1514895,06713000
1514925,06713001
1514927,06713002
1514957,06713005
1514962,06713006
1514967,06713007
1514290,06713187
1514522,06713188
1514693,06713189
1514743,06713190
1514794,06713191
1514906,06713192
1514688,06713526
1514840,06722252
1514977,06827115
1514419,06723965
1514948,06723966
1514991,06723967
1514420,06723973
1514543,06723974
1514684,06723975
1514703,06723976
1514762,06723978
1514823,06723979
1515000,06723980
1515003,06723981
1515011,06723982
1515012,06723983
1515013,06723984
1514450,06725839
1514685,06725840
1514699,06725841
1514752,06725842
1514845,06725843
1514993,06725844
1514523,06727503
1514558,06727504
1514583,06727505
1510009,06738564
1514642,06738565
1514712,06738566
1514734,06738567
1514829,06738568
1514844,06738569
1514853,06738570
1514866,06738571
1512086,06740092
1512086,06740092
1514591,06740093
1514621,06740094
1514669,06740095
1514705,06740096
1514910,06740106
1514707,06740097
1514737,06740098
1514773,06740099
1514820,06740100
1514825,06740101
1514830,06740102
1514836,06740103
1514855,06740104
1514907,06740105
1515034,06740107
1512759,06740311
1514871,06740312
1514880,06740313
1514995,06740314
1515035,06740315
1515054,06740316
1515055,06740317
1515056,06740318
1515056,06740318
1515057,06740319
1515058,06740320
1515059,06740321
1514218,06744779
1514554,06744780
1514589,06744781
1514647,06744782
1514665,06744783
1514673,06744784
1514704,06744785
1514708,06744786
1514738,06744787
1514747,06744789
1514739,06744788
1514753,06744790
1514754,06744791
1514756,06744792
1514761,06744793
1514770,06744794
1514772,06744795
1514781,06744797
1514774,06744796
1514791,06744798
1514795,06744799
1514822,06744800
1514832,06744801
1514931,06744814
1514841,06744802
1514849,06744804
1514857,06744805
1514894,06744806
1514905,06744807
1514913,06744808
1514915,06744809
1514917,06744810
1514918,06744811
1514918,06744811
1514921,06744812
1514923,06744813
1514932,06744815
1514949,06744816
1514986,06744817
1514990,06744818
1514992,06744819
1515001,06744820
1515001,06744820
1515007,06744821
1515033,06744822
1514509,06744998
1514618,06744999
1514893,06745001
1514979,06745002
1515027,06745243
1515027,06745243
1514392,06752916
1514392,06752916
1514721,06752917
1514732,06752918
1514843,06752921
1514885,06752922
1514527,06752937
1514566,06752938
1514640,06752939
1514903,06752948
1514670,06752940
1514676,06752941
1514726,06752942
1514727,06752943
1514733,06752944
1514751,06752945
1514776,06752946
1515005,06752950
1515005,06752950
1514848,06752947
1514937,06752949
1515006,06752951
1514777,06753758
1514790,06757113
1514847,06757114
1514904,06757115
1514911,06757116
1515030,06757117
1514883,06759681
1514902,06759682
1514954,06759683
1515041,06759684
1515046,06759685
1514459,06762776
1514720,06762777
1514746,06762778
1514909,06762779
1515036,06762780
1514613,06768108
1514766,06768111
1514793,06768112
1514837,06768113
1513016,06784383
1514636,06787380
1514769,06787381
1514782,06787382
1514922,06787383
1514701,06796710
1514821,06796721
1514854,06796722
1514884,06796723
1514994,06796724
1515099,06796726
1514873,06806511
1514998,06806512
1515092,06806513
1515105,06806514
1515105,06806514
1514788,06807111
1514677,06807109
1514779,06807110
1514869,06807112
1515085,06807113
1515087,06807114
1515091,06807116
1515106,06807117
1514935,06810783
1514935,06810783
1515100,06810784
1515126,06810785
1514852,06811076
1515084,06811077
1514818,06821390
1514870,06821391
1514888,06821392
1515040,06821394
1514634,06821408
1514644,06821409
1514728,06821410
1514749,06827109
1514833,06827110
1514860,06827111
1514877,06827112
1514908,06827113
1514930,06827114
1514987,06827116
1515037,06827119
1515048,06827122
1515066,06827124
1515072,06827126
1515076,06827129
1515077,06827130
1515083,06827133
1515102,06827135
1515103,06827137
1515119,06827138
1515125,06827141
1515163,06827143
1515173,06827145
1514696,06828442
1514724,06828443
1514831,06828444
1515081,06828445
1515086,06828446
1515127,06828447
1515129,06828448
1514838,06833503
1514926,06833504
1515028,06833505
1515043,06833506
1515124,06833507
1515130,06846229
1515182,06846230
1515246,06846231
1512105,06846321
1514997,06846373
1515194,06846374
1515202,06846375
1515191,06846396
1515200,06846397
1515218,06846398
1515218,06846398
1515089,06854171
1515089,06854171
1515265,06854172
1515031,06858464
1515281,06858465
1515016,06865292
1515038,06865293
1515219,06865294
1515230,06865299
1515107,06865402
1515221,06865403
1515248,06865404
1515165,06869250
1515181,06869251
1515178,06871086
1515216,06871087
1514865,06875424
1515180,06875426
1515220,06875427
1515268,06875431
1515233,06875428
1515238,06875429
1515249,06875430
1515249,06875430
1515249,06875430
1515271,06875432
1515272,06875433
1515295,06877214
1514744,06880580
1514744,06880580
1514744,06880580
